date,star,star_low,star_high,star_text,status,method,evidence,source_file
2024-03-06,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-07,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-08,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-11,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-12,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-13,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-14,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-15,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-18,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-19,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-20,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-21,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-22,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-25,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-26,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-27,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-28,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-03-29,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_03.csv
2024-04-01,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-02,,5.3,5.4,5.3-5.4星上下,range,monthly_verified,,daily_star_2024_04.csv
2024-04-03,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-08,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-09,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-10,,5.4,5.5,5.4-5.5星上下,range,monthly_verified,,daily_star_2024_04.csv
2024-04-11,,5.4,5.5,5.4-5.5星上下,range,monthly_verified,,daily_star_2024_04.csv
2024-04-12,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-15,,5.4,5.5,5.4-5.5星上下,range,monthly_verified,,daily_star_2024_04.csv
2024-04-16,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-17,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-18,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-19,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-22,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-23,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-24,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-25,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-26,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-29,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_04.csv
2024-04-30,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_04.csv
2024-05-06,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-07,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-08,,5.3,5.4,5.3-5.4星上下,range,monthly_verified,,daily_star_2024_05.csv
2024-05-09,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-10,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-13,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-14,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-15,,5.3,5.4,5.3-5.4星上下,range,monthly_verified,,daily_star_2024_05.csv
2024-05-16,,5.3,5.4,5.3-5.4星上下,range,monthly_verified,,daily_star_2024_05.csv
2024-05-17,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-20,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-21,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-22,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-23,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-24,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-27,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-28,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-29,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-30,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_05.csv
2024-05-31,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_05.csv
2024-06-03,,5.4,5.5,5.4-5.5星上下,range,monthly_verified,,daily_star_2024_06.csv
2024-06-04,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-05,,5.4,5.5,5.4-5.5星上下,range,monthly_verified,,daily_star_2024_06.csv
2024-06-06,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-07,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-11,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-12,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-13,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-14,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-17,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-18,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-19,5.5,,,5.5星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-20,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-21,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-24,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-25,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-26,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_06.csv
2024-06-27,,5.6,5.7,5.6-5.7星上下,range,monthly_verified,,daily_star_2024_06.csv
2024-06-28,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_06.csv
2024-07-01,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-02,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-03,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-04,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-05,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-08,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-09,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-10,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-11,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-12,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-15,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-16,,5.6,5.7,5.6-5.7星上下,range,monthly_verified,,daily_star_2024_07.csv
2024-07-17,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-18,,5.6,5.7,5.6-5.7星上下,range,monthly_verified,,daily_star_2024_07.csv
2024-07-19,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-22,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-23,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-24,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-25,5.8,5.8,5.8,5.8星上下,approx,monthly_verified,,daily_star_2024_07.csv
2024-07-26,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-29,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-07-30,,5.7,5.8,5.7-5.8星上下,range,monthly_verified,,daily_star_2024_07.csv
2024-07-31,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_07.csv
2024-08-01,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-02,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-05,,5.7,5.8,5.7-5.8星上下,range,monthly_verified,,daily_star_2024_08.csv
2024-08-06,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-07,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-08,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-09,,5.7,5.8,5.7-5.8星上下,range,monthly_verified,,daily_star_2024_08.csv
2024-08-12,,5.7,5.8,5.7-5.8星上下,range,monthly_verified,,daily_star_2024_08.csv
2024-08-13,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-14,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-15,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-16,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-19,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-20,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-21,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-22,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-23,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-26,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-27,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-28,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-29,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-08-30,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_08.csv
2024-09-02,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-03,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-04,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-05,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-06,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-09,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-10,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-11,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-12,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-13,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-18,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-19,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-20,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-23,5.9,,,5.9星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-24,5.8,,,5.8星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-25,5.7,,,5.7星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-26,5.6,,,5.6星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-27,5.4,,,5.4星,exact,monthly_verified,,daily_star_2024_09.csv
2024-09-30,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_09.csv
2024-10-08,4.8,,,4.8星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-09,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-10,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-11,5.2,,,5.2星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-14,5.2,,,5.2星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-15,5.2,,,5.2星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-16,5.2,,,5.2星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-17,5.3,,,5.3星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-18,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-21,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-22,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-23,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-24,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-25,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-28,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-29,,5.0,5.1,5-5.1星上下,range,monthly_verified,,daily_star_2024_10.csv
2024-10-30,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_10.csv
2024-10-31,5.0,5.0,5.0,5星上下,approx,monthly_verified,,daily_star_2024_10.csv
2024-11-01,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-04,5.0,5.0,5.0,5.0星上下,approx,monthly_verified,,daily_star_2024_11.csv
2024-11-05,,4.9,5.0,4.9-5.0星上下,range,monthly_verified,,daily_star_2024_11.csv
2024-11-06,,4.9,5.0,4.9-5.0星上下,range,monthly_verified,,daily_star_2024_11.csv
2024-11-07,,4.8,4.9,4.8-4.9星上下,range,monthly_verified,,daily_star_2024_11.csv
2024-11-08,,4.8,4.9,4.8-4.9星上下,range,monthly_verified,,daily_star_2024_11.csv
2024-11-11,4.8,,,4.8星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-12,4.8,,,4.8星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-13,4.8,,,4.8星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-14,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-15,5.0,5.0,5.0,5.0星上下,approx,monthly_verified,,daily_star_2024_11.csv
2024-11-18,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-19,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-20,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-21,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-22,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-25,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-26,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-27,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-28,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_11.csv
2024-11-29,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_11.csv
2024-12-02,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-03,,4.9,5.0,4.9-5星上下,range,monthly_verified,,daily_star_2024_12.csv
2024-12-04,,4.9,5.0,4.9-5星上下,range,monthly_verified,,daily_star_2024_12.csv
2024-12-05,,4.9,5.0,4.9-5星上下,range,monthly_verified,,daily_star_2024_12.csv
2024-12-06,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-09,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-10,4.9,4.9,4.9,在4.9星上下,approx,monthly_verified,,daily_star_2024_12.csv
2024-12-11,,4.8,4.9,4.8-4.9星上下,range,monthly_verified,,daily_star_2024_12.csv
2024-12-12,4.8,,,4.8星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-13,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-16,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-17,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-18,,4.9,5.0,4.9-5星上下,range,monthly_verified,,daily_star_2024_12.csv
2024-12-19,,4.9,5.0,4.9-5星上下,range,monthly_verified,,daily_star_2024_12.csv
2024-12-20,4.9,,,4.9星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-23,5.0,5.0,5.0,回到5星上下,approx,monthly_verified,,daily_star_2024_12.csv
2024-12-24,,4.9,5.0,在4.9-5星上下,range,monthly_verified,,daily_star_2024_12.csv
2024-12-25,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-26,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-27,,4.9,5.0,还在4.9-5星上下,range,monthly_verified,,daily_star_2024_12.csv
2024-12-30,5.0,,,5.0星,exact,monthly_verified,,daily_star_2024_12.csv
2024-12-31,5.1,,,5.1星,exact,monthly_verified,,daily_star_2024_12.csv
